Node,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Clustering Coefficient
Skewness,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Value-At-Risk,4,0.0013550135501355014,6.887564639794145e-07,0.0013550135501355014,0.5
11585/809125,1,0.00033875338753387534,0.0,0.0007742934572202865,0.0
Asset Allocation,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Hypothesis Testing,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Liquidity,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Staleness,4,0.0013550135501355014,6.887564639794145e-07,0.0013550135501355014,0.5
11585/914687,1,0.00033875338753387534,0.0,0.0007742934572202865,0.0
Epistolari,16,0.005420054200542005,0.0013807510780364126,0.18323362045496847,0.21666666666666667
Rinascimento,24,0.008130081300813007,0.014193377793310842,0.21509218375672498,0.07971014492753623
Tasso,3,0.001016260162601626,0.0005422809226397923,0.17150427635838603,0.3333333333333333
"[recensione a ] Ricerche sulle Lettere di Torquato Tasso, a c. di Clizia Carminati e Emilio Russo, Bergamo, Edizioni di Archilet, 2017",1,0.00033875338753387534,0.0,0.14125313000945705,0.0
Philology,41,0.013888888888888888,0.02721204805203706,0.2198164629815967,0.12439024390243902
Metodo,5,0.0016937669376693768,0.0006625651149554783,0.1813712401914507,0.2
D'Annunzio,3,0.001016260162601626,0.0005422809226397923,0.17286790933619445,0.3333333333333333
"[recensione a] C. Montagnani, P. De Lorenzo, Come lavorava d'Annunzio, Roma, Carocci, 2018",1,0.00033875338753387534,0.0,0.1421768388422008,0.0
Matteo Palumbo,2,0.0006775067750677507,0.0005422809226397923,0.16958227218546168,0.0
"[recensione a] Culture del Rinascimento. Studi per Matteo Palumbo, Studi Rinascimentali, numero a c. di Giancarlo Alfano e Pasquale Sabbatino, 2017",1,0.00033875338753387534,0.0,0.13994677892546903,0.0
Poesia,2,0.0006775067750677507,0.0,0.15675152597635197,1.0
Leopardi,24,0.008130081300813007,0.006700204116498091,0.1940419228515223,0.2246376811594203
Canti,15,0.00508130081300813,0.0011948265459864802,0.16971921614684968,0.42857142857142855
https://www.rivisteweb.it/issn/0391-2493/issues,1,0.00033875338753387534,0.0,0.14004002842649288,0.0
Napoli,2,0.0006775067750677507,0.0,0.16958227218546168,1.0
Aretino,3,0.001016260162601626,0.0005422809226397923,0.16959747726680172,0.3333333333333333
https://www.lelettere.it/libro/24010-21-2,1,0.00033875338753387534,0.0,0.13995713384806802,0.0
Ecdotica,20,0.006775067750677507,0.0018952629529333063,0.18135385081079958,0.3368421052631579
Critica,2,0.0006775067750677507,0.0,0.17335905636116208,1.0
10.14434/tc.v15i2.35558,1,0.00033875338753387534,0.0,0.1724738455326561,0.0
Machiavelli,3,0.001016260162601626,6.887564639794145e-07,0.17026921090616973,0.6666666666666666
"[recensione a] L. Biasiori, Nello scrittoio di Machiavelli. Il 'Principe' e la 'Ciropedia' di Senofonte, Roma, Carocci, 2017",1,0.00033875338753387534,0.0,0.14787902931409894,0.0
Leonardo Da Vinci - Scrittura - Letteratura Italiana,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
https://www.lelettere.it/catalogo/rivista/5971,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
Guicciardini - Oroscopo,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
https://www.lelettere.it/libro/24010-20-1,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
Guerre D'Italia,8,0.0027100271002710027,0.0005627462037167865,0.17198769448596468,0.39285714285714285
"[recensione a] R. Ruggiero, Machiavelli e la crisi dell'analogia, Bologna, Il Mulino, 2015",1,0.00033875338753387534,0.0,0.1695518702004876,0.0
Digitale,6,0.002032520325203252,0.0011403286073741515,0.18138863290723434,0.2
"[Recensione a] Rinascimento digitale. Percorsi, progetti, esperimenti, a cura di G. Genovese e E. Russo, Treccani, Roma, 2021, in Rassegna della Letteratura Italiana, IX/2, 2022, pp. 402-403.",1,0.00033875338753387534,0.0,0.1478905913961407,0.0
Romanzo Storico,2,0.0006775067750677507,0.0,0.15675152597635197,1.0
Nievo,2,0.0006775067750677507,0.0,0.15675152597635197,1.0
Manzoni,43,0.014566395663956639,0.011848484138602676,0.19488158499450234,0.14728682170542637
https://www.edizionistudium.it/riviste/studium-ricerca-n-1-2023,1,0.00033875338753387534,0.0,0.15673853695364928,0.0
Utopie,1,0.00033875338753387534,0.0,0.1455239778394091,0.0
Cinquecento,10,0.0033875338753387536,0.0022825479923598273,0.17784135614485141,0.2222222222222222
"[recensione a] Italies, 2021, 25 (Utopies, a c. di P. Abbrugiati, R. Ruggiero e M. Ringot), in Rassegna della Letteratura Italiana, IX/2, 2022, pp. 406-408.",1,0.00033875338753387534,0.0,0.1455239778394091,0.0
https://www.lelettere.it/libro/24010-20-2,1,0.00033875338753387534,0.0,0.1455239778394091,0.0
[recensione a] Un'arte che non langue non trema e non s'offusca. Studi per Simona Costa,1,0.00033875338753387534,0.0,0.1455239778394091,0.0
Lettere,12,0.004065040650406504,0.002368278214944863,0.20225841145815224,0.3939393939393939
Libri Di Lettere,8,0.0027100271002710027,0.0001771505556873774,0.18163248165514112,0.5357142857142857
Criteri Di Edizione,6,0.002032520325203252,0.0005466103604904994,0.17332728525214328,0.6
A proposito dei criteri di edizione per gli epistolari del cinquecento,1,0.00033875338753387534,0.0,0.1724738455326561,0.0
https://www.bulzoni.it/it/catalogo/volti-e-voci-em-di-em-e-em-per-em-lucrezia.html,1,0.00033875338753387534,0.0,0.14248743231311786,0.0
Annibal Caro,3,0.001016260162601626,0.0,0.17725805116265014,1.0
Editoria,23,0.007791327913279133,0.004315536567802746,0.19054303051844865,0.22529644268774704
10.13130/2499-6637/13152,1,0.00033875338753387534,0.0,0.14911475474628613,0.0
Traduzioni,1,0.00033875338753387534,0.0,0.1695518702004876,0.0
https://www.newitalianbooks.it/it/pietro-bembo-in-traduzione/,1,0.00033875338753387534,0.0,0.1695518702004876,0.0
Guicciardini,6,0.002032520325203252,5.323423224879436e-05,0.1733114040641964,0.4666666666666667
http://www.archilet.it/Pubblicazione.aspx?IdPubblicazione=19,1,0.00033875338753387534,0.0,0.14158088802070654,0.0
https://www.lerma.it/libro/9788891319395/toc/191,1,0.00033875338753387534,0.0,0.1695518702004876,0.0
Diplomazia,4,0.0013550135501355014,0.0,0.1715353826023977,1.0
Crisi,5,0.0016937669376693768,0.0005422809226397923,0.17155093995616177,0.6
"Recensione a: Raffaele Ruggiero, Baldassarre Castiglione diplomatico. La missione del 'Cortegiano'",1,0.00033875338753387534,0.0,0.1412847821897699,0.0
Storiografia,3,0.001016260162601626,0.0,0.17291531803241975,1.0
10.6092/issn.2532-8816/14807,1,0.00033875338753387534,0.0,0.1478905913961407,0.0
Guicciardini- Sacco Di Roma - Autobiografia,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
Forse che le cose harebbono avuto altro fine di quello che hanno havuto. Un autore allo specchio: Guicciardini e le orazioni all'indomani del Sacco,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
Semantic Collection,5,0.0016937669376693768,9.147143024869468e-07,0.19071593707971762,0.9
Mythologiae,10,0.0033875338753387536,0.00021589689752948762,0.20898471593819903,0.5555555555555556
Digital Hermeneutics,13,0.004403794037940379,0.0014869669888426154,0.21042615017873395,0.2692307692307692
10.5281/zenodo.8107673,1,0.00033875338753387534,0.0,0.1666391211308818,0.0
Archival Linked Data,4,0.0013550135501355014,0.0,0.2030836014555121,1.0
Library Linked Data,6,0.002032520325203252,2.565261810466105e-05,0.2085929272118041,0.6666666666666666
10.4403/jlis.it-12642,1,0.00033875338753387534,0.0,0.202605041126461,0.0
Collezione Semantica,6,0.002032520325203252,0.0,0.20834019869552148,1.0
Citazioni Canoniche,6,0.002032520325203252,0.0,0.20834019869552148,1.0
Ermeneutica Digitale,6,0.002032520325203252,0.0,0.20834019869552148,1.0
Workflow,6,0.002032520325203252,0.0,0.20834019869552148,1.0
10.2426/aibstudi-13301,1,0.00033875338753387534,0.0,0.202605041126461,0.0
Manuscript,5,0.0016937669376693768,0.0,0.20573424667790294,1.0
Data Modelling,5,0.0016937669376693768,0.0,0.20573424667790294,1.0
Contestability,6,0.002032520325203252,0.0005422809226397923,0.20575662612385942,0.6666666666666666
https://hdl.handle.net/11585/972233,1,0.00033875338753387534,0.0,0.16369715828270354,0.0
Chinese Calligraphy,5,0.0016937669376693768,0.0,0.19131391361956504,1.0
Write,5,0.0016937669376693768,0.0,0.19131391361956504,1.0
Contemporary Art,5,0.0016937669376693768,0.0,0.19131391361956504,1.0
Digital Archive,8,0.0027100271002710027,0.0016261540114553975,0.1913719813796681,0.35714285714285715
https://dh-abstracts.library.cmu.edu/works/11704,1,0.00033875338753387534,0.0,0.15446028613070714,0.0
Canonical Citations,4,0.0013550135501355014,0.0,0.19017903317480792,1.0
10.5281/zenodo.4639821,1,0.00033875338753387534,0.0,0.1666391211308818,0.0
Data Visualisation,13,0.004403794037940379,0.0005749935193285202,0.21538609245691634,0.5512820512820513
Higraphs,5,0.0016937669376693768,0.0,0.17881647418761956,1.0
Modeling And Visualization,5,0.0016937669376693768,0.0,0.17881647418761956,1.0
Critical Design,6,0.002032520325203252,0.0005422809226397923,0.17883338034949792,0.6666666666666666
10.5281/zenodo.7961821,1,0.00033875338753387534,0.0,0.14618754648401264,0.0
Italo Calvino,3,0.001016260162601626,0.0,0.204599314651881,1.0
Narratology,3,0.001016260162601626,0.0,0.204599314651881,1.0
http://www.aiucd.it/wp-content/uploads/2023/06/2023_aiucd_la_memoria_digitale_v1.pdf,1,0.00033875338753387534,0.0,0.17687681540645592,0.0
Reification,6,0.002032520325203252,0.0015722056931533768,0.18259683984522052,0.26666666666666666
10.5281/zenodo.8107887,1,0.00033875338753387534,0.0,0.17694299943467162,0.0
10.30687/mag/2724-3923/2021/03/006,1,0.00033875338753387534,0.0,0.14046640902693,0.0
Archilochus,3,0.001016260162601626,0.0,0.1602033254812094,1.0
Elegy,3,0.001016260162601626,0.0,0.1602033254812094,1.0
Digital Philology,13,0.004403794037940379,0.004434399469821777,0.20020328788702788,0.2948717948717949
Xml/Tei,4,0.0013550135501355014,0.0005422809226397923,0.16021689513439263,0.5
http://hdl.handle.net/11381/2891638,1,0.00033875338753387534,0.0,0.13350654036961035,0.0
Digital Edition,9,0.003048780487804878,0.003055173726785776,0.20620523972055374,0.2222222222222222
Ancient Greek,3,0.001016260162601626,0.0,0.1640236441169476,1.0
Research Infrastructures,3,0.001016260162601626,0.0,0.1640236441169476,1.0
Digital Classics,4,0.0013550135501355014,0.0005422809226397923,0.16403786869800013,0.5
10.3384/ecp2020172011,1,0.00033875338753387534,0.0,0.136149187645335,0.0
Dse,2,0.0006775067750677507,0.0,0.17042262041234701,1.0
https://www.aiucd.it/atti-convegno-aiucd-2023/,1,0.00033875338753387534,0.0,0.15619493509138227,0.0
Edizione Critica Digitale,5,0.0016937669376693768,0.0,0.14116879348881556,1.0
Il Conte Di Carmagnola,10,0.0033875338753387536,0.003248165918064921,0.17130236043802205,0.4
Filologia Dâ€™Autore,5,0.0016937669376693768,0.0,0.14116879348881556,1.0
Codifica Di Apparati Complessi,5,0.0016937669376693768,0.0,0.14116879348881556,1.0
Xml Tei,5,0.0016937669376693768,0.0,0.14116879348881556,1.0
Overlapping,6,0.002032520325203252,0.0005422809226397923,0.14117933004602473,0.6666666666666666
Edizioni digitali di opere a tradizione complessa: il caso del Conte di Carmagnola,1,0.00033875338753387534,0.0,0.12002034669775632,0.0
Edizione Critica,8,0.0027100271002710027,0.0005359737474109317,0.17164434337174586,0.5
http://annali.casadelmanzoni.it/index.php/annali,1,0.00033875338753387534,0.0,0.16920302924739597,0.0
Digital Editions,5,0.0016937669376693768,0.0006699009843870672,0.17611924245406327,0.3
10.14434/textual.v13i2.31607,1,0.00033875338753387534,0.0,0.1443688493326698,0.0
Codifica Di Testi Moderni,4,0.0013550135501355014,0.0,0.16470921838702887,1.0
Alessandro Manzoni,68,0.023035230352303523,0.011195784812053626,0.20726722156000874,0.26119402985074625
Laboratorio Didattico,4,0.0013550135501355014,0.0,0.16470921838702887,1.0
Integrazione Didattica- Ricerca,4,0.0013550135501355014,0.0,0.16470921838702887,1.0
Marcatura Xml/Tei,5,0.0016937669376693768,0.0005422809226397923,0.16472356213155442,0.6
10.6092/unibo/amsacta/6361,1,0.00033875338753387534,0.0,0.13662121083110434,0.0
Censura,8,0.0027100271002710027,7.04062163178957e-06,0.171193833284156,0.7142857142857143
Politica,13,0.004403794037940379,0.000861335655794651,0.1741731734766703,0.46153846153846156
Politica e Poetica nelle redazioni del Conte di Carmagnola,1,0.00033875338753387534,0.0,0.1430585890150234,0.0
Edizioni Digitali,29,0.009823848238482384,0.040905300568634353,0.23067325170202918,0.229064039408867
Analisi Digitale Testi Letterari,3,0.001016260162601626,0.0,0.19077364235568728,1.0
Computational Linguistics,12,0.004065040650406504,0.011549067824352992,0.21784183622672343,0.15151515151515152
10.6092/issn.2532-8816/8185,1,0.00033875338753387534,0.0,0.17125583195623717,0.0
Critical Editions,3,0.001016260162601626,0.0,0.17527063231621937,1.0
10.14434/tc.v14i2.33673,1,0.00033875338753387534,0.0,0.15219831541331183,0.0
Varianti Politiche,6,0.002032520325203252,0.0,0.17080735632622715,1.0
Alfieri,6,0.002032520325203252,0.0,0.17080735632622715,1.0
Verri,6,0.002032520325203252,0.0,0.17080735632622715,1.0
Monti,7,0.0023712737127371273,0.0005422809226397923,0.17082278189800773,0.7142857142857143
Varianti politiche d'autore. Da Verri a Manzoni,1,0.00033875338753387534,0.0,0.14079052206599477,0.0
Digital Texts,9,0.003048780487804878,0.0011764783408147483,0.17362958178416005,0.3611111111111111
American Philological Tradition,4,0.0013550135501355014,0.0005422809226397925,0.1730893726168228,0.5
10.14434/textual.v13i2.31606,1,0.00033875338753387534,0.0,0.14232661128341909,0.0
Ontology Modelling,3,0.001016260162601626,0.0,0.17699266996880691,1.0
Archival Science,3,0.001016260162601626,0.0,0.17699266996880691,1.0
Semantic Relationship,4,0.0013550135501355014,0.0005422809226397923,0.17700923301110233,0.5
10.4403/jlis.it-12499,1,0.00033875338753387534,0.0,0.1449663292425383,0.0
Contemporary Literature,5,0.0016937669376693768,0.0,0.15803497902553593,1.0
Knowledge Organization,9,0.003048780487804878,0.0034804207081812473,0.1908506370655473,0.3888888888888889
Intertextuality,5,0.0016937669376693768,0.0,0.15803497902553593,1.0
Intratextuality,5,0.0016937669376693768,0.0,0.15803497902553593,1.0
Text Encoding,10,0.0033875338753387536,0.0010784332354634007,0.1701926096775814,0.37777777777777777
Semantic Digital Edition,6,0.002032520325203252,0.0005422809226397923,0.15804818381990637,0.6666666666666666
10.6092/unibo/amsacta/6415,1,0.00033875338753387534,0.0,0.1319972549865066,0.0
Semantic Alignment,1,0.00033875338753387534,0.0,0.00045167118337850043,0.0
Annotation User Interface,2,0.0006775067750677507,2.2958548799313816e-07,0.0006775067750677507,0.0
10.5281/zenodo.7961822,1,0.00033875338753387534,0.0,0.00045167118337850043,0.0
Html,8,0.0027100271002710027,0.002393493447949049,0.1866141144392896,0.42857142857142855
Graph Database,4,0.0013550135501355014,0.0,0.16062505638218746,1.0
Cms,6,0.002032520325203252,0.0010843322597915916,0.16065234108685575,0.4
Åšivadharma Database CMS. HTML and graph as a starting point for digital editions,1,0.00033875338753387534,0.0,0.13380876230593092,0.0
Omeka,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Iiif,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Mirador,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Cultural Heritage Ontologies,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Metadata,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Archival Founds And Collections,6,0.002032520325203252,1.1479274399656908e-06,0.0020325203252032522,0.6666666666666666
https://dl.ficlit.unibo.it/s/lib/page/home,1,0.00033875338753387534,0.0,0.0011086474501108647,0.0
Tei,13,0.004403794037940379,0.0018953718018160912,0.20907711550311037,0.2692307692307692
https://projects.dharc.unibo.it/lift/,1,0.00033875338753387534,0.0,0.16398098517179363,0.0
Scholarly Tools,3,0.001016260162601626,0.0,0.17824356049346396,1.0
http://www.digitalhumanities.org/dhq/vol/16/2/000605/000605.html,1,0.00033875338753387534,0.0,0.15629818740345722,0.0
Digital Scholarly Editions,4,0.0013550135501355014,0.0,0.2050206659393713,1.0
10.6092/issn.2532-8816/9091,1,0.00033875338753387534,0.0,0.17712526116271557,0.0
Critical Apparatus,4,0.0013550135501355014,0.0,0.17799196988394086,1.0
Digital Scholarly Edition,4,0.0013550135501355014,0.0,0.17799196988394086,1.0
Modelling,4,0.0013550135501355014,0.0,0.17799196988394086,1.0
https://kups.ub.uni-koeln.de/55230/,1,0.00033875338753387534,0.0,0.16579197685657282,0.0
Digital Finding Aid,3,0.001016260162601626,0.0,0.20395952813852053,1.0
Writers,3,0.001016260162601626,0.0,0.20395952813852053,1.0
Archives,49,0.01659891598915989,0.10317870798640369,0.2528094979893931,0.3852040816326531
http://ceur-ws.org/Vol-3019/LinkedArchives_2021_paper_3.pdf,1,0.00033875338753387534,0.0,0.1921496001581308,0.0
Vr,5,0.0016937669376693768,0.0,0.1091157002570891,1.0
Meaningfulness,5,0.0016937669376693768,0.0,0.1091157002570891,1.0
Concentration,5,0.0016937669376693768,0.0,0.1091157002570891,1.0
Abstract Concepts,5,0.0016937669376693768,0.0,0.1091157002570891,1.0
Game Design,6,0.002032520325203252,0.0005422809226397923,0.10912199515153106,0.6666666666666666
10.3390/info13120567,1,0.00033875338753387534,0.0,0.09603577700835904,0.0
Zibaldone,2,0.0006775067750677507,0.0,0.15622073537798478,1.0
Edizioni,3,0.001016260162601626,0.0005422809226397923,0.1562336387178194,0.3333333333333333
https://wydawnictwo.uksw.edu.pl/ksiegarnia/1190-leopardi-oltre-la-letteratura-lo-zibaldone-nella-cultura-contemporanea.html,1,0.00033875338753387534,0.0,0.13072919095698662,0.0
Leopardi. Authorial Philology. Zibaldone. Datazione,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
10.48255/J.LELLIS.15.II.2020.04,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
Idilli,7,0.0023712737127371273,0.00015384158712328032,0.18806131079306418,0.5238095238095238
Reflectance Transformation Imaging (Rti),4,0.0013550135501355014,0.0005422809226397923,0.18147564654673698,0.5
10.6092/issn.1721-4777/12420,1,0.00033875338753387534,0.0,0.14794842893677274,0.0
Designing And Theorizing,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Mapproject,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Hogart Press,3,0.001016260162601626,4.591709759862763e-07,0.0010162601626016261,0.3333333333333333
"Review of BATTERSHILL, Claire, Helen SOUTHWORTH, Alice STAVELEY, Michael WIDNER, Elizabeth Willson GORDON, Nicola WILSON. 2017. Scholarly Adventures in Digital Humanities: Making the Modernist Archives Publishing Project",1,0.00033875338753387534,0.0,0.0006097560975609756,0.0
Scholar Editions,1,0.00033875338753387534,0.0,0.15446028613070714,0.0
10.13133/9788893770033,1,0.00033875338753387534,0.0,0.15446028613070714,0.0
https://ceur-ws.org/Vol-3540/,1,0.00033875338753387534,0.0,0.19582986478482653,0.0
https://dh2022.dhii.asia/abstracts/567,1,0.00033875338753387534,0.0,0.14255186253347196,0.0
10.48676/unibo/amsdottorato/11020,1,0.00033875338753387534,0.0,0.1753681312772705,0.0
10.1145/3594724,1,0.00033875338753387534,0.0,0.202605041126461,0.0
10.1108/JD-09-2022-0207,1,0.00033875338753387534,0.0,0.14082196723917806,0.0
10.1145/3460210.3493552,1,0.00033875338753387534,0.0,0.17334316935086505,0.0
https://spice-h2020.eu/conference/papers/posters/ExICE23_paper_7072.pdf,1,0.00033875338753387534,0.0,0.17694299943467162,0.0
Towards the unchaining of symbolism from knowledge graphs: how symbolic relationships can link cultures,1,0.00033875338753387534,0.0,0.202605041126461,0.0
Scholarly Metadata,4,0.0013550135501355014,0.0,0.18073004624084077,1.0
Provenance,10,0.0033875338753387536,0.0006477863947317127,0.18765085951950788,0.4444444444444444
Change-Tracking,7,0.0023712737127371273,3.628156348094489e-05,0.18491745663863912,0.6666666666666666
https://github.com/opencitations/oc_meta,1,0.00033875338753387534,0.0,0.15698569706669763,0.0
Chatbots,6,0.002032520325203252,0.002706812903439099,0.20548839369436606,0.4
Museum,4,0.0013550135501355014,0.0005422809226397923,0.20539913822962746,0.5
AI and chatbots as a storytelling tool to personalize the visitor experience. The case of National Museum of Ravenna.,1,0.00033875338753387534,0.0,0.16347080321118657,0.0
Medieval Manuscripts Ontology,4,0.0013550135501355014,0.0,0.1754331908696568,1.0
Memo,4,0.0013550135501355014,0.0,0.1754331908696568,1.0
Medieval Manuscripts,4,0.0013550135501355014,0.0,0.1754331908696568,1.0
Progetto Irnerio,5,0.0016937669376693768,0.0005422809226397923,0.17544946331106942,0.6
10.6092/issn.2532-8816/11187,1,0.00033875338753387534,0.0,0.14391848618706837,0.0
Computer Science - Human-Computer Interaction,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Computer Science - Information Theory,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Mathematics - Information Theory,3,0.001016260162601626,4.591709759862763e-07,0.0010162601626016261,0.3333333333333333
10.48550/arXiv.2306.12973,1,0.00033875338753387534,0.0,0.0006097560975609756,0.0
https://github.com/polifonia-project/dashboard,1,0.00033875338753387534,0.0,0.18964514376946456,0.0
Digital Pedagogy,3,0.001016260162601626,0.0,0.14398421739793252,1.0
Distance Learning,3,0.001016260162601626,0.0,0.14398421739793252,1.0
University Of Bologna,7,0.0023712737127371273,0.0005731104272524711,0.14484421961533345,0.2857142857142857
10.6092/issn.2532-8816/11829,1,0.00033875338753387534,0.0,0.1434926918492368,0.0
Aiucd,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Digital Scholarly Research,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Project-Oriented Method,3,0.001016260162601626,4.591709759862763e-07,0.0010162601626016261,0.3333333333333333
10.6092/issn.1721-4777/12375,1,0.00033875338753387534,0.0,0.0006097560975609756,0.0
Master Degree,3,0.001016260162601626,0.0,0.14473338923839923,1.0
Phd Degree,3,0.001016260162601626,0.0,0.14473338923839923,1.0
10.1108/JD-05-2016-0065,1,0.00033875338753387534,0.0,0.1226587552011309,0.0
Trustworthiness,7,0.0023712737127371273,0.0020673801175247197,0.20462144785337943,0.2857142857142857
10.36253/jlis.it-557,1,0.00033875338753387534,0.0,0.16297782732695498,0.0
Personal Archives,4,0.0013550135501355014,0.0,0.2025399575925302,1.0
Heterogeneity,5,0.0016937669376693768,0.0005422809226397923,0.20256164745733987,0.6
10.2426/aibstudi-11647,1,0.00033875338753387534,0.0,0.1616684328168068,0.0
Erwin Panofsky,5,0.0016937669376693768,0.0005422809226397923,0.20843202908613107,0.6
10.5281/zenodo.8321994,1,0.00033875338753387534,0.0,0.16538608585788575,0.0
Linked Open Data · Art History · Archives,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
http://ceur-ws.org/Vol-3019/LinkedArchives_2021_paper_10.pdf,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
Crowdsourcing,6,0.002032520325203252,0.0005597446189818438,0.2108953800821317,0.4666666666666667
10.1145/3594721,1,0.00033875338753387534,0.0,0.17694299943467162,0.0
Cronologia,2,0.0006775067750677507,0.0005422809226397923,0.1678665835957259,0.0
Cronologia della letteratura italiana,1,0.00033875338753387534,0.0,0.13877627761970943,0.0
Learning Areas,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Programme Catalogue,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Professional Figures,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Stakeholders And Partnerships,4,0.0013550135501355014,6.887564639794145e-07,0.0013550135501355014,0.5
10.6092/issn.2532-8816/7862,1,0.00033875338753387534,0.0,0.0007742934572202865,0.0
Lam,3,0.001016260162601626,0.0,0.1899689328067329,1.0
Dhdk,4,0.0013550135501355014,0.0005422809226397923,0.18998801365574924,0.5
10.2426/aibstudi-12068,1,0.00033875338753387534,0.0,0.15355744958245165,0.0
Biblioteche Universitarie,5,0.0016937669376693768,0.0,0.1524927978036633,1.0
Digital Curation,5,0.0016937669376693768,0.0,0.1524927978036633,1.0
Mostre Virtuali,5,0.0016937669376693768,0.0,0.1524927978036633,1.0
10.6092/issn.2283-9364/18712,1,0.00033875338753387534,0.0,0.14269166143305972,0.0
Data Exploration,6,0.002032520325203252,0.0,0.19037043719370367,1.0
Dynamic Digital Collections,6,0.002032520325203252,0.0,0.19037043719370367,1.0
Art History,13,0.004403794037940379,0.0011480271915221606,0.22693709225634548,0.5
10.6092/unibo/amsacta/7721,1,0.00033875338753387534,0.0,0.18964514376946456,0.0
Conjectures,4,0.0013550135501355014,0.0,0.17744096284771477,1.0
Glam,7,0.0023712737127371273,0.00025733300484297785,0.1779417369667582,0.42857142857142855
http://ceur-ws.org/Vol-3160/,1,0.00033875338753387534,0.0,0.17350217060691978,0.0
Dike,13,0.004403794037940379,0.0,0.17342263353411932,1.0
Esiodo,13,0.004403794037940379,0.0,0.17342263353411932,1.0
Pindaro,13,0.004403794037940379,0.0,0.17342263353411932,1.0
Platone,13,0.004403794037940379,0.0,0.17342263353411932,1.0
Eschilo,13,0.004403794037940379,0.0,0.17342263353411932,1.0
Cicerone,18,0.006097560975609756,0.0017267871979025143,0.17674459577243876,0.5751633986928104
Aulo Gellio,13,0.004403794037940379,0.0,0.17342263353411932,1.0
Pelagio,13,0.004403794037940379,0.0,0.17342263353411932,1.0
Leibniz,13,0.004403794037940379,0.0,0.17342263353411932,1.0
Ecclesiaste,13,0.004403794037940379,0.0,0.17342263353411932,1.0
Vangelo Di Luca,13,0.004403794037940379,0.0,0.17342263353411932,1.0
Apocalisse,14,0.0047425474254742545,0.0005422809226397923,0.17343853511430768,0.8571428571428571
https://sol.unibo.it/SebinaOpac/resource/giustizia/UBO7820249,1,0.00033875338753387534,0.0,0.14256260656893574,0.0
Graph Data Model,3,0.001016260162601626,0.0005422809226397923,0.2033237304048844,0.3333333333333333
https://www.i-d-e.de/publikationen/schriften/bd-15-graph-data-models/,1,0.00033875338753387534,0.0,0.1621535074116279,0.0
Cronologia Ragionata,4,0.0013550135501355014,0.0,0.16789638416089467,1.0
Autori,4,0.0013550135501355014,0.0,0.16789638416089467,1.0
Generi,4,0.0013550135501355014,0.0,0.16789638416089467,1.0
Opere,5,0.0016937669376693768,0.0005422809226397923,0.16791128841159694,0.6
https://www.patroneditore.com/volumi/9788855535236/i-passaggi-e-la-cronologia-ragionata-della-letteratura-italiana,1,0.00033875338753387534,0.0,0.13880682937966093,0.0
Organizzazione Della Conoscenza,1,0.00033875338753387534,0.0,0.0010162601626016261,0.0
Ontologie,5,0.0016937669376693768,2.0662693919382436e-06,0.0017421602787456446,0.3
10.53134/9788893574365-15,1,0.00033875338753387534,0.0,0.0010162601626016261,0.0
Letteratura Greca,15,0.00508130081300813,0.0018915548355754653,0.17036122344921548,0.5333333333333333
Letteratura Latina,16,0.005420054200542005,0.0024338357582152576,0.17037656854230224,0.4666666666666667
Letteratura Inglese,8,0.0027100271002710027,0.0,0.170253885144612,1.0
Traduzione,8,0.0027100271002710027,0.0,0.170253885144612,1.0
Classici,13,0.004403794037940379,0.0004705880181425574,0.17125583195623717,0.5
Fortuna,9,0.003048780487804878,0.0005422809226397923,0.17026921090616973,0.7777777777777778
cf. http://www.permanenza.unibo.it/eventi/il-potere.-i-classici-xvii-edizione,1,0.00033875338753387534,0.0,0.14041427243386828,0.0
Lucrezio,7,0.0023712737127371273,0.00047523843997999434,0.15386973594375983,0.7619047619047619
