Node,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,Clustering Coefficient
Cronologia della letteratura italiana,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
Markup Languages,5,0.0011950286806883365,0.0,0.21401843902717443,0.0015261886052973048,1.0
Tei - Text Encoding Initiative,10,0.002390057361376673,0.0005791209013177734,0.21673252672994478,0.0018065975114973812,0.4
"DH-CASE 2013 - Collaborative Annotations in Shared Environments: Metadata, Vocabularies and Techniques in the Digital Humanities",1,0.0002390057361376673,0.0,0.17221531782988111,6.09183769653977e-05,0.0
Eac - Encoded Archival Description,4,0.0009560229445506692,0.0,0.19395244523873326,0.0003373511210316119,1.0
Semantic Models - Ontologies,4,0.0009560229445506692,0.0,0.19395244523873326,0.0003373511210316119,1.0
Geographic Ontology,4,0.0009560229445506692,0.0,0.19395244523873326,0.0003373511210316119,1.0
Dialogue and linking between TEI and other semantic models,1,0.0002390057361376673,0.0,0.1934546403447345,0.00025365830807684033,0.0
Authority Data,3,0.0007170172084130018,0.0,0.20564875192655946,0.0006404300069717006,1.0
Semantic Indexing,4,0.0009560229445506692,0.0004006474352850402,0.2056631400012762,0.0006411356728754908,0.5
10.4403/jlis.it-8808,1,0.0002390057361376673,0.0,0.16515215798855223,2.162085418476557e-05,0.0
Learning Areas,3,0.0007170172084130018,0.0,0.0007648183556405354,8.280607823987656e-44,1.0
Programme Catalogue,3,0.0007170172084130018,0.0,0.0007648183556405354,8.280607823987656e-44,1.0
Professional Figures,3,0.0007170172084130018,0.0,0.0007648183556405354,8.280607823987656e-44,1.0
Stakeholders And Partnerships,4,0.0009560229445506692,3.428243884355735e-07,0.0009560229445506692,8.993818212542223e-44,0.5
10.6092/issn.2532-8816/7862,1,0.0002390057361376673,0.0,0.0005462988254575252,2.914270505951565e-44,0.0
Ermeneutica,6,0.0014340344168260037,0.00010594036627101411,0.20576391292441837,0.0009887426953772752,0.7333333333333333
Metodologia,6,0.0014340344168260037,0.00010594036627101411,0.20576391292441837,0.0009887426953772752,0.7333333333333333
Classificazione,7,0.001673040152963671,0.0005065878015560557,0.20577831711853278,0.0009898306094461569,0.5238095238095238
10.6092/issn.2283-9364/6109,1,0.0002390057361376673,0.0,0.16522642122636394,3.335756688585292e-05,0.0
Lam,3,0.0007170172084130018,0.0,0.20653012436157106,0.0008705650003864184,1.0
Dhdk,4,0.0009560229445506692,0.00040064743528504023,0.20654463603416534,0.0008715214120941031,0.5
10.2426/aibstudi-12068,1,0.0002390057361376673,0.0,0.16572010711682494,2.934933033037289e-05,0.0
Biblioteche Universitarie,5,0.0011950286806883365,0.0,0.16452360553188788,0.0005238175606142823,1.0
Digital Curation,5,0.0011950286806883365,0.0,0.16452360553188788,0.0005238175606142823,1.0
Mostre Virtuali,5,0.0011950286806883365,0.0,0.16452360553188788,0.0005238175606142823,1.0
10.6092/issn.2283-9364/18712,1,0.0002390057361376673,0.0,0.15719482674001287,8.054347939555409e-05,0.0
Social,2,0.0004780114722753346,0.0,0.0005377629063097514,4.158629017964212e-49,1.0
Web Skills Profiles,2,0.0004780114722753346,0.0,0.0005377629063097514,4.158629017964212e-49,1.0
Cross Disciplinary,3,0.0007170172084130018,2.2854959229038232e-07,0.0007170172084130019,4.865955616810818e-49,0.3333333333333333
10.6092/issn.2421-2695/5009,1,0.0002390057361376673,0.0,0.00043021032504780116,2.242286492634778e-49,0.0
Objects' Lifecycle,1,0.0002390057361376673,0.0,0.1459989699035582,0.0003304287573356986,0.0
Letteratura Greca,20,0.004780114722753346,0.002877325487567937,0.16744763657295592,0.0009134408303375229,0.3
Letteratura Latina,21,0.005019120458891013,0.003277972922852977,0.16745717557469755,0.0009144410218029003,0.2714285714285714
Bibbia,4,0.0009560229445506692,0.0,0.13961922960189233,6.62851761703149e-05,1.0
Fortuna Dei Classici,7,0.001673040152963671,0.0008014091453662255,0.13964576057188793,7.714656810029998e-05,0.38095238095238093
Esodo,5,0.0011950286806883365,0.00040064743528504023,0.13962586139924194,6.635775673694308e-05,0.6
http://www.permanenza.unibo.it/eventi/esodi.-i-classici-xiii-edizione,1,0.0002390057361376673,0.0,0.11969311698514763,2.2311920368227416e-06,0.0
Facets,7,0.001673040152963671,5.18625848910167e-06,0.20167009193456648,0.0010224858221493068,0.8571428571428571
Context,7,0.001673040152963671,5.18625848910167e-06,0.20167009193456648,0.0010224858221493068,0.8571428571428571
Authoritativeness,17,0.004063097514340344,0.002104481566002063,0.24187799391411513,0.011809902446787708,0.3382352941176471
10.4399/97888548899278,1,0.0002390057361376673,0.0,0.18772228495039536,0.0003974144624228484,0.0
Archival Studies,3,0.0007170172084130018,0.0004006474352850402,0.18551866582759488,0.00014399661181883696,0.3333333333333333
10.1007/978-3-642-54347-0_2,1,0.0002390057361376673,0.0,0.151906529897072,4.850068329870455e-06,0.0
Data Exploration,6,0.0014340344168260037,0.0,0.20741908411221005,0.0014737455015183688,1.0
Dynamic Digital Collections,6,0.0014340344168260037,0.0,0.20741908411221005,0.0014737455015183688,1.0
10.6092/unibo/amsacta/7721,1,0.0002390057361376673,0.0,0.20543317213210155,0.0007381120348899337,0.0
Digital Scholarly Infrastructure,4,0.0009560229445506692,0.0,0.1779707731451378,0.009804940674587918,1.0
Web Environment,7,0.001673040152963671,0.0007382123792312518,0.19653294511187008,0.010057908346294142,0.42857142857142855
Bibliographic Codes,4,0.0009560229445506692,0.0,0.1779707731451378,0.009804940674587918,1.0
Ambienti Collaborativi,9,0.0021510516252390057,0.00032052759659260656,0.19556538221264327,0.010511980257022043,0.4444444444444444
"Filologia digitale. Fra teoria, metodologia e tecnica",1,0.0002390057361376673,0.0,0.17675084240504124,0.008783625618670698,0.0
Letteratura Biblica,8,0.0019120458891013384,3.809159871506372e-07,0.13963249382663123,7.604984676374567e-05,0.8214285714285714
Follia,4,0.0009560229445506692,0.00040064743528504023,0.13960596789695293,6.408956863054127e-05,0.5
www.permanenza.unibo.it/eventi/folli.-i-classici-xv-edizione,1,0.0002390057361376673,0.0,0.11967849768089898,2.154927233998701e-06,0.0
Xml Semantics,5,0.0011950286806883365,0.0,0.2245640382000184,0.0023126215935808333,1.0
Modeling,5,0.0011950286806883365,0.0,0.2245640382000184,0.0023126215935808333,1.0
Text Encoding Theory,6,0.0014340344168260037,0.0004006474352850402,0.22458119489939954,0.002315168938046028,0.6666666666666666
10.4000/jtei.1480,1,0.0002390057361376673,0.0,0.17713427297609163,7.806165673617542e-05,0.0
Dike,13,0.0031070745697896747,0.0,0.17866305597995752,0.00046411994298945137,1.0
Esiodo,13,0.0031070745697896747,0.0,0.17866305597995752,0.00046411994298945137,1.0
Pindaro,13,0.0031070745697896747,0.0,0.17866305597995752,0.00046411994298945137,1.0
Platone,13,0.0031070745697896747,0.0,0.17866305597995752,0.00046411994298945137,1.0
Eschilo,13,0.0031070745697896747,0.0,0.17866305597995752,0.00046411994298945137,1.0
Cicerone,18,0.004302103250478011,0.001323272219782494,0.18527311609972524,0.0034325065885886397,0.5751633986928104
Aulo Gellio,13,0.0031070745697896747,0.0,0.17866305597995752,0.00046411994298945137,1.0
Pelagio,13,0.0031070745697896747,0.0,0.17866305597995752,0.00046411994298945137,1.0
Leibniz,13,0.0031070745697896747,0.0,0.17866305597995752,0.00046411994298945137,1.0
Ecclesiaste,13,0.0031070745697896747,0.0,0.17866305597995752,0.00046411994298945137,1.0
Vangelo Di Luca,13,0.0031070745697896747,0.0,0.17866305597995752,0.00046411994298945137,1.0
Apocalisse,14,0.003346080305927342,0.0004006474352850401,0.17867391563568205,0.0004646283878318841,0.8571428571428571
https://sol.unibo.it/SebinaOpac/resource/giustizia/UBO7820249,1,0.0002390057361376673,0.0,0.14728646457752484,1.5626049947314858e-05,0.0
Graph Data Model,3,0.0007170172084130018,0.0004006474352850402,0.21852090841794833,0.0010347201995077066,0.3333333333333333
https://www.i-d-e.de/publikationen/schriften/bd-15-graph-data-models/,1,0.0002390057361376673,0.0,0.17334256752200972,3.4887092485543136e-05,0.0
http://purl.org/emmedi/hico,1,0.0002390057361376673,0.0,0.1923029739656052,0.00026367353422156517,0.0
Frbr,24,0.005736137667304015,0.004662744768504078,0.2416990018120573,0.012408609035329091,0.2391304347826087
10.1007/978-3-319-24129-6_37,1,0.0002390057361376673,0.0,0.18772228495039536,0.0003974144624228484,0.0
http://www.permanenza.unibo.it/eventi/nuovo-evento-test,1,0.0002390057361376673,0.0,0.11970773986146932,2.593948692294375e-06,0.0
Cronologia Ragionata,3,0.0007170172084130018,0.0,0.0007648183556405354,8.280607823987656e-44,1.0
Autori,3,0.0007170172084130018,0.0,0.0007648183556405354,8.280607823987656e-44,1.0
Generi,3,0.0007170172084130018,0.0,0.0007648183556405354,8.280607823987656e-44,1.0
Opere,4,0.0009560229445506692,3.428243884355735e-07,0.0009560229445506692,8.993818212542223e-44,0.5
https://www.patroneditore.com/volumi/9788855535236/i-passaggi-e-la-cronologia-ragionata-della-letteratura-italiana,1,0.0002390057361376673,0.0,0.0005462988254575252,2.914270505951565e-44,0.0
Organizzazione Della Conoscenza,4,0.0009560229445506692,0.0,0.1777340383359478,0.00013930651413341833,1.0
10.53134/9788893574365-15,1,0.0002390057361376673,0.0,0.17354724643040742,3.9307201786223664e-05,0.0
Letteratura Inglese,7,0.001673040152963671,0.0,0.167066965617405,0.00062365302237066,1.0
Classici,12,0.0028680688336520073,0.00048675869291038673,0.17160205837934858,0.003587016592500575,0.4696969696969697
Fortuna,8,0.0019120458891013384,0.0004006474352850402,0.16707646129579634,0.00062433590974444,0.75
cf. http://www.permanenza.unibo.it/eventi/il-potere.-i-classici-xvii-edizione,1,0.0002390057361376673,0.0,0.13931484644731,2.0992519207850553e-05,0.0
Lucrezio,7,0.001673040152963671,0.0002936639217346983,0.15856852195696627,0.0002714045797322012,0.7619047619047619
De Rerum Natura,6,0.0014340344168260037,0.0,0.1585428650039502,0.0002670057041993059,1.0
Antico Testamento,6,0.0014340344168260037,0.0,0.1585428650039502,0.0002670057041993059,1.0
Commedia,10,0.002390057361376673,0.00032330871424965954,0.17143192745309624,0.0021594457001284863,0.5555555555555556
Omero,10,0.002390057361376673,0.0006388932538637652,0.15946312574797877,0.00038072340746834587,0.4888888888888889
Iliade,7,0.001673040152963671,0.0004006474352850402,0.15855141639904213,0.0002672980931404656,0.7142857142857143
https://centri.unibo.it/permanenza/it/iniziative-editoriali/libri-di-sala,1,0.0002390057361376673,0.0,0.13333680758587685,8.987899206925783e-06,0.0
Informatica Umanistica,2,0.0004780114722753346,0.0004006474352850401,0.12524150057680716,7.108786830124257e-08,0.0
Informatica umanistica. Andata e ... ritorno,1,0.0002390057361376673,0.0,0.10896479445595288,2.399036847910809e-09,0.0
Edizione Digitale,7,0.001673040152963671,0.0012012566570782492,0.18785424719058288,0.0010513781853952618,0.5238095238095238
Digitale Nativo,2,0.0004780114722753346,0.0,0.1534849237697494,3.659249536231072e-05,1.0
Archivi Di Persona,3,0.0007170172084130018,0.0004006474352850401,0.1534929382297656,3.6632589689985614e-05,0.3333333333333333
10.3302/2421-3810-202101-081-1,1,0.0002390057361376673,0.0,0.12974106280788458,1.2321038069652204e-06,0.0
52.42 Emozioni. Piacere,7,0.001673040152963671,0.0,0.13961922960189233,7.39650192072254e-05,1.0
Divertimento,7,0.001673040152963671,0.0,0.13961922960189233,7.39650192072254e-05,1.0
Felicità,7,0.001673040152963671,0.0,0.13961922960189233,7.39650192072254e-05,1.0
Gioia,7,0.001673040152963671,0.0,0.13961922960189233,7.39650192072254e-05,1.0
Estasi,7,0.001673040152963671,0.0,0.13961922960189233,7.39650192072254e-05,1.0
www.permanenza.unibo.it/eventi/folli.-i-classici-xvi-edizione,1,0.0002390057361376673,0.0,0.1395794520436012,3.0746832802645035e-05,0.0
Photo Archive,5,0.0011950286806883365,9.226029571000909e-05,0.22499374359267055,0.0025135309648653846,0.5
http://aibstudi.aib.it/article/view/11569,1,0.0002390057361376673,0.0,0.1717524545742472,3.7479365464406355e-05,0.0
Preservazione,3,0.0007170172084130018,0.0,0.17357798996387605,4.215275760632651e-05,1.0
Provenienza,3,0.0007170172084130018,0.0,0.17357798996387605,4.215275760632651e-05,1.0
Atto Interpretativo,4,0.0009560229445506692,0.0004006474352850402,0.17358824022902095,4.2199238103480936e-05,0.5
10.6092/issn.2283-9364/7531,1,0.0002390057361376673,0.0,0.1438132710390529,1.4235628566813505e-06,0.0
Cidoc-Crm,11,0.0026290630975143404,0.0005094417250851278,0.2323565931577141,0.009057411327467799,0.5636363636363636
Fotografia,5,0.0011950286806883365,0.0,0.2304078429250855,0.008458768747392756,1.0
10.6092/issn.2532-8816/7195,1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
Lucrezia Borgia- Rinascimento- Ferrara- Modena- Epistolografia,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
https://www.asmo.beniculturali.it/mostre/lucretia-estensis-de-borgia-tra-biografia-e-narrazione-nelle-carte-dellarchivio-di-stato-di-modena,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
Lucrezia Borgia,3,0.0007170172084130018,0.0,0.18032901417325567,0.0001566879178027007,1.0
Mostra Virtuale,3,0.0007170172084130018,0.0,0.18032901417325567,0.0001566879178027007,1.0
Documenti Inediti,4,0.0009560229445506692,0.0004006474352850403,0.18034007730295956,0.0001568598006301485,0.5
https://exhibits.ficlit.unibo.it/s/lucretia-borgia/page/introduzione-alla-mostra,1,0.0002390057361376673,0.0,0.14841680602030904,5.278718532966147e-06,0.0
Edizione Semantica,3,0.0007170172084130018,0.0,0.11078402276468836,1.0748579082426982e-07,1.0
Ipermedialità,3,0.0007170172084130018,0.0,0.11078402276468836,1.0748579082426982e-07,1.0
Affidabilità,3,0.0007170172084130018,0.0,0.11078402276468836,1.0748579082426982e-07,1.0
Relazioni,4,0.0009560229445506692,0.0012012566570782494,0.1276397420772141,2.9813655018752574e-06,0.5
Seneca,7,0.001673040152963671,0.0008024235511846634,0.1398916508846067,0.00013522773411503295,0.3333333333333333
https://patroneditore.com/volumi/9788855535472/lucrezio-seneca-e-noi,1,0.0002390057361376673,0.0,0.11988838288830055,4.546779277706188e-06,0.0
Phantoms,3,0.0007170172084130018,0.0,0.18837188465480556,0.0005801559209767518,1.0
Digital Tools,11,0.0026290630975143404,0.0013983299145376039,0.19446568272282622,0.0006158737744915231,0.43636363636363634
10.5565/rev/anuariolopedevega.84,1,0.0002390057361376673,0.0,0.15785325206950065,2.0723528471188473e-05,0.0
Web Semantico,8,0.0019120458891013384,0.0006771701085536882,0.23002920886127562,0.004507597038821495,0.5714285714285714
L'edizione digitale e la rappresentazione della conoscenza. Un esempio: Vespasiano da Bisticci e le sue lettere,1,0.0002390057361376673,0.0,0.20376703591004028,0.0007749561255443603,0.0
Rappresentazione Dati,5,0.0011950286806883365,0.0,0.21342795760097588,0.0031592836912974075,1.0
Vespasiano Da Bisticci,14,0.003346080305927342,0.003495070579192073,0.23548371866043746,0.005832264870674263,0.26373626373626374
L'informazione digitale e il Web semantico. Il caso delle scholarly digital editions,1,0.0002390057361376673,0.0,0.18384784914867977,0.00019625727543965202,0.0
Digital Library - Ministero Della Cultura - Patrimonio Digitale - Digitalizzazione - Infrastruttura Digitale - Ecosistema Digitale - Digital Library - Ministry Of Culture - Digital Heritage - Digitization - Digital Infrastructure - Digital Ecosystem,1,0.0002390057361376673,0.0,0.1412223521517291,1.3664393268144238e-06,0.0
Digital Libraries,16,0.0038240917782026767,0.0026449341931801744,0.23769250909988204,0.0039437391664810945,0.3
Digital Archives,14,0.003346080305927342,0.00508810373835523,0.23243008302666568,0.013127555013498222,0.3516483516483517
Relational Databases,7,0.001673040152963671,0.0004006474352850402,0.22345444774140943,0.002443760704504036,0.7142857142857143
http://www.w3c.it/events/2014/lod2014/,1,0.0002390057361376673,0.0,0.1764325826804058,8.230179319126848e-05,0.0
Disagreement,3,0.0007170172084130018,0.0,0.17583103601137942,5.66912016193629e-05,1.0
Contexts,4,0.0009560229445506692,0.0004006474352850401,0.1758415541088856,5.675375090667784e-05,0.5
10.1515/9783110430295-041,1,0.0002390057361376673,0.0,0.14535643871029227,1.9150924952376424e-06,0.0
Data Structures,4,0.0009560229445506692,0.0,0.20972768693195212,0.0010584132154486576,1.0
10.12759/hsr.suppl.31.2018.170-179,1,0.0002390057361376673,0.0,0.18459829565675967,0.0001291439606318239,0.0
Proles,15,0.0035850860420650094,7.993094443288276e-05,0.21135628846981885,0.002054296683820367,0.5428571428571428
Document Centric,7,0.001673040152963671,0.0,0.20592247005521827,0.0011944356661489932,1.0
Data Centric,7,0.001673040152963671,0.0,0.20592247005521827,0.0011944356661489932,1.0
Eac-Cpf,11,0.0026290630975143404,0.0020009516805022973,0.20599462228719279,0.0012003107240910807,0.4909090909090909
Roles,12,0.0028680688336520073,0.0003349982443738844,0.20945869032622497,0.0013556110398041832,0.4696969696969697
Creators,8,0.0019120458891013384,0.0004006474352850402,0.20593689645777224,0.0011957503267261544,0.75
10.4403/jlis.it-11133,1,0.0002390057361376673,0.0,0.16532864229686395,4.0303200446482644e-05,0.0
10.4399/979-12599448493,1,0.0002390057361376673,0.0,0.20376703591004028,0.0007749561255443603,0.0
Diario Postumo,14,0.003346080305927342,0.0004907861526964122,0.1891354561857059,0.015473565359032515,0.5274725274725275
Eugenio Montale,34,0.008126195028680687,0.0017260868940596585,0.19221495194129606,0.04853441626273126,0.24777183600713013
Forgery,14,0.003346080305927342,0.0005111744668302152,0.20544753005578983,0.006433793076683684,0.5604395604395604
Authorship Attribution,9,0.0021510516252390057,0.0,0.18389385424074076,0.0058146041566945585,1.0
Interdisciplinarità,9,0.0021510516252390057,0.0,0.18389385424074076,0.0058146041566945585,1.0
Falsi,9,0.0021510516252390057,0.0,0.18389385424074076,0.0058146041566945585,1.0
Falsari,9,0.0021510516252390057,0.0,0.18389385424074076,0.0058146041566945585,1.0
Poesia Italiana Del Novecento,10,0.002390057361376673,0.0004006474352850402,0.18390535911150155,0.005820971340638726,0.8
Montale e pseudo-Montale. Autopsia del 'Diario postumo',1,0.0002390057361376673,0.0,0.15082315341396824,0.00019572740131553119,0.0
Hico,9,0.0021510516252390057,0.0,0.20998237445804996,0.0016765491280428672,1.0
Prov-O,16,0.0038240917782026767,0.0005066525803446337,0.21372279046373713,0.002491548980029271,0.4666666666666667
Frbr Model,9,0.0021510516252390057,0.0,0.20998237445804996,0.0016765491280428672,1.0
Text Encoding Initiative (Tei),9,0.0021510516252390057,0.0,0.20998237445804996,0.0016765491280428672,1.0
Digital History,9,0.0021510516252390057,0.0,0.20998237445804996,0.0016765491280428672,1.0
10.1145/2802612.2802633,1,0.0002390057361376673,0.0,0.18470268677588694,0.00022124263103325697,0.0
Contesto,4,0.0009560229445506692,0.0,0.20549061587125067,0.0008211012956754729,1.0
Livelli,4,0.0009560229445506692,0.0,0.20549061587125067,0.0008211012956754729,1.0
Descrizione,4,0.0009560229445506692,0.0,0.20549061587125067,0.0008211012956754729,1.0
Interpretazione,5,0.0011950286806883365,0.0004006474352850402,0.20550498182593968,0.000822003476427069,0.6
10.53134/9788893573573,1,0.0002390057361376673,0.0,0.16505015497126563,2.7683354906036098e-05,0.0
Letteratura Italiana Contemporanea,32,0.0076481835564053535,0.008814848991202107,0.2081976953069085,0.03337648742286799,0.13911290322580644
Patria,4,0.0009560229445506692,0.0,0.13987168157776175,0.00012610283572822873,1.0
Sofocle,4,0.0009560229445506692,0.0,0.13987168157776175,0.00012610283572822873,1.0
Virgilio,10,0.002390057361376673,0.001528419193445231,0.16294585698659872,0.0031084345201126042,0.35555555555555557
"Patria, patrie",1,0.0002390057361376673,0.0,0.13643104335088838,0.00010451452693926374,0.0
Diff,12,0.0028680688336520073,0.002111040405754159,0.20021408936372706,0.002967748469586386,0.2727272727272727
Promessi Sposi,14,0.003346080305927342,0.0007522938528931158,0.17819733632627552,0.019833737333531627,0.3516483516483517
Laboratorio,4,0.0009560229445506692,0.0004006474352850402,0.16559874148150758,0.0010533939666058118,0.5
https://github.com/dharc-org/philoeditor,1,0.0002390057361376673,0.0,0.13828589453066006,3.541904675010101e-05,0.0
Eac(Cpf),4,0.0009560229445506692,0.0,0.19225266579713804,0.0002659108260486735,1.0
Isdf,4,0.0009560229445506692,0.0,0.19225266579713804,0.0002659108260486735,1.0
Pro,4,0.0009560229445506692,0.0,0.19225266579713804,0.0002659108260486735,1.0
Political Role,5,0.0011950286806883365,0.00040064743528504023,0.19226524037139386,0.00026620442816555653,0.6
10.1016/j.procs.2014.10.012,1,0.0002390057361376673,0.0,0.15640027986369998,8.985852722802755e-06,0.0
http://patroneditore.it/volumi/9788855535472/lucrezio-seneca-e-noi,1,0.0002390057361376673,0.0,0.11988838288830055,4.546779277706188e-06,0.0
Europeana Data Model,6,0.0014340344168260037,5.770477221627076e-06,0.21858590571373,0.0020062304402502437,0.7333333333333333
10.1007/978-3-642-35834-0_23,1,0.0002390057361376673,0.0,0.20056927265544766,0.00039756652175367804,0.0
Xml,17,0.004063097514340344,0.0021272790318074865,0.23113250983159622,0.003294567893693143,0.2647058823529412
Representing and archiving,1,0.0002390057361376673,0.0,0.1811960340281231,0.00011713666545508107,0.0
"Provenance
Change-Tracking
Rdf
Digital Humanities",1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
10.48550/arxiv.2305.08477,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
Rivoluzione,4,0.0009560229445506692,0.0,0.15557254617826097,0.00032583502453187963,1.0
Filologia Classica,6,0.0014340344168260037,0.0005120758964111528,0.15560548727109422,0.00032870411499398203,0.5333333333333333
Res novae - Rivoluzioni,1,0.0002390057361376673,0.0,0.13124718757147122,1.1052152783786064e-05,0.0
http://www.permanenza.unibo.it/iniziative-editoriali,1,0.0002390057361376673,0.0,0.11970773986146932,2.593948692294375e-06,0.0
Document Semantics,4,0.0009560229445506692,5.6841126291705216e-05,0.20905648673908261,0.00107431214054847,0.6666666666666666
Context And Content,3,0.0007170172084130018,0.0,0.20902675531808582,0.0010648363827374999,1.0
10.1007/978-3-642-54347-0_13,1,0.0002390057361376673,0.0,0.20376703591004028,0.0007749561255443603,0.0
Beni Culturali,4,0.0009560229445506692,0.0,0.22665920734353,0.0018467099232698178,1.0
Zeri & Lode,4,0.0009560229445506692,0.0,0.22665920734353,0.0018467099232698178,1.0
Standard,5,0.0011950286806883365,0.0016012184435864184,0.226729136910007,0.0018487441277294393,0.6
https://www.carocci.it/prodotto/digital-humanities,2,0.0004780114722753346,0.0012012566570782494,0.17853284300262623,6.237345041111485e-05,0.0
Multiple Points Of View,3,0.0007170172084130018,0.0,0.0007648183556405354,8.280607823987656e-44,1.0
Contrasting Assertions,3,0.0007170172084130018,0.0,0.0007648183556405354,8.280607823987656e-44,1.0
Rdf Serialization,3,0.0007170172084130018,0.0,0.0007648183556405354,8.280607823987656e-44,1.0
Scholarly Conjectures,4,0.0009560229445506692,3.428243884355735e-07,0.0009560229445506692,8.993818212542223e-44,0.5
http://ceur-ws.org/Vol-2810/,1,0.0002390057361376673,0.0,0.0005462988254575252,2.914270505951565e-44,0.0
Geography,3,0.0007170172084130018,0.0,0.1946330702534755,0.0004396220283719219,1.0
10.4000/jtei.1365,1,0.0002390057361376673,0.0,0.18459829565675967,0.0001291439606318239,0.0
Ontology Tei Xml Interoperability Lod Digital Libraries,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
10.1007/978-3-319-41938-1_5,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
Dublin Core,4,0.0009560229445506692,0.0,0.2150360833970915,0.001373000575537103,1.0
10.1504/IJWET.2013.059107,1,0.0002390057361376673,0.0,0.20376703591004028,0.0007749561255443603,0.0
Technology And The Humanities,5,0.0011950286806883365,0.0,0.001229172357279432,1.0962528507904076e-35,1.0
Internet Or The Humanistic Machine,5,0.0011950286806883365,0.0,0.001229172357279432,1.0962528507904076e-35,1.0
Writing And Content Production,5,0.0011950286806883365,0.0,0.001229172357279432,1.0962528507904076e-35,1.0
Representing And Archiving,5,0.0011950286806883365,0.0,0.001229172357279432,1.0962528507904076e-35,1.0
Searching And Organizing,5,0.0011950286806883365,0.0,0.001229172357279432,1.0962528507904076e-35,1.0
Dh In A Global Perspective,6,0.0014340344168260037,5.713739807259558e-07,0.0014340344168260039,1.1335713103361238e-35,0.6666666666666666
https://punctumbooks.com/titles/the-digital-humanist/,1,0.0002390057361376673,0.0,0.0007822005909960021,2.251811461465919e-36,0.0
Authorship,11,0.0026290630975143404,0.00662051735417371,0.22504541877493806,0.01681292358103485,0.2909090909090909
The Project Zeri Photo Archive: Towards a Model for Defining Authoritative Authorship Attributions.,1,0.0002390057361376673,0.0,0.20056927265544766,0.00039756652175367804,0.0
Quantitative Linguistics,6,0.0014340344168260037,0.0,0.20351310302120193,0.0024195431477919875,1.0
10.1145/2517978.2517989,1,0.0002390057361376673,0.0,0.18083932697866756,0.00012652194900217726,0.0
Testo Digitale,2,0.0004780114722753346,0.0,0.16281950038984383,0.0009713385267087193,1.0
Accesso Aperto,3,0.0007170172084130018,0.0004006474352850403,0.16282851936178147,0.0009724021088047144,0.3333333333333333
Un laboratorio di editoria digitale,1,0.0002390057361376673,0.0,0.1363487759190241,3.269561351595977e-05,0.0
Humanities Computing,2,0.0004780114722753346,0.0008010663209777899,0.14722007612752244,2.1052139630352985e-06,0.0
http://ceur-ws.org/Vol-1509/,1,0.0002390057361376673,0.0,0.1923029739656052,0.00026367353422156517,0.0
Markup Xml/Tei,5,0.0011950286806883365,0.0,0.18781823909259734,0.0010489954712405306,1.0
Firenze - Xv Secolo,5,0.0011950286806883365,0.0,0.18781823909259734,0.0010489954712405306,1.0
10.6092/unibo/vespasianodabisticciletters,1,0.0002390057361376673,0.0,0.1721749698376525,0.0004286437474358443,0.0
Riproducibilità,2,0.0004780114722753346,0.0,0.2188299903251873,0.0010514885638809196,1.0
10.6092/unibo/amsacta/6852,1,0.0002390057361376673,0.0,0.1806503970033334,6.742695214627121e-05,0.0
Ead,4,0.0009560229445506692,0.0,0.1654030643730723,4.501243648380504e-05,1.0
Dc,4,0.0009560229445506692,0.0,0.1654030643730723,4.501243648380504e-05,1.0
Edm,4,0.0009560229445506692,0.0,0.1654030643730723,4.501243648380504e-05,1.0
Lod Workflow,5,0.0011950286806883365,0.0004006474352850402,0.16541237184391655,4.5062031118185357e-05,0.6
"Web semantico, Linked Data e archivi. Metodologie e strumenti per la rappresentazione della conoscenza",1,0.0002390057361376673,0.0,0.13815590825954038,1.5195737610411061e-06,0.0
Frbr - Functional Requirements For Bibliographic Records,8,0.0019120458891013384,3.490603633352663e-05,0.1942985828566489,0.000909580949566808,0.6428571428571429
Scheda F,6,0.0014340344168260037,0.0,0.1942729006700311,0.0008935198810157801,1.0
Fabio,6,0.0014340344168260037,0.0,0.1942729006700311,0.0008935198810157801,1.0
10.1109/JCDL.2014.6970182,1,0.0002390057361376673,0.0,0.17030957474149713,8.400190500183375e-05,0.0
10.6092/unibo/amsacta/5157,1,0.0002390057361376673,0.0,0.1874350098857515,0.00023693443776004203,0.0
Śivadharma Database CMS. HTML and graph as a starting point for digital editions,1,0.0002390057361376673,0.0,0.13571925112139252,2.317929083383892e-05,0.0
Bibliographic Coupling,7,0.001673040152963671,1.7141219421778674e-07,0.16601961256287365,1.584313412964198e-05,0.8095238095238095
History,14,0.003346080305927342,0.002198957301672423,0.19818927049880264,0.00026305964522095577,0.4175824175824176
Intellectual Organization,5,0.0011950286806883365,0.0,0.1660008617595573,1.4872184850671915e-05,1.0
